id,raw_text,normalized_text,label,aspect,style,noise_types,difficulty,canonical_group_id,generation_batch,approved
curated-v2-0332,"Đại lý Ford chưa đồng bộ giá, mỗi nơi mỗi giá khác nhau.","Đại lý Ford chưa đồng bộ giá, mỗi nơi mỗi giá khác nhau.",negative,giá cả,short,[],medium,curated-v2-g0332,curated-v2,approved
curated-v2-0333,"Toyota Fortuner value for money ở phân khúc này, bán lại vẫn cao.","Toyota Fortuner value for money ở phân khúc này, bán lại vẫn cao.",positive,giá cả,short,"[""code_switching""]",medium,curated-v2-g0333,curated-v2,approved
curated-v2-0334,"Xăng Vinfast VF 7 sạc 1 lần chạy được quãng 420km thực tế, đủ đi liên tỉnh.","Xăng Vinfast Vinfast 7 sạc 1 lần chạy được quãng 420km thực tế, đủ đi liên tỉnh.",positive,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0334,curated-v2,approved
curated-v2-0335,"Toyota Corolla Cross hybrid chỉ tốn 4.5 lít/100km phố, máy dầu ắt hẳn phải học hỏi.","Toyota Corolla Cross hybrid chỉ tốn 4.5 lít/100km phố, máy dầu ắt hẳn phải học hỏi.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0335,curated-v2,approved
curated-v2-0336,"Kia Seltos 1.4 turbo chạy hỗn hợp 6.8 lít, với SUV đô thị là thuộc nhóm tiết kiệm.","Kia Seltos 1.4 turbo chạy hỗn hợp 6.8 lít, với SUV đô thị là thuộc nhóm tiết kiệm.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0336,curated-v2,approved
curated-v2-0337,"Hyundai Accent chạy nghề mỗi tháng chỉ hết 2 triệu xăng, rẻ hơn xe cũ của tôi 1/3.","Hyundai Accent chạy nghề mỗi tháng chỉ hết 2 triệu xăng, rẻ hơn xe cũ của tôi 1/3.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0337,curated-v2,approved
curated-v2-0338,"Toyota Vios 1.5 đường trường chỉ 5 lít/100km, chạy nghề grab biết ơn máy này.","Toyota Vios 1.5 đường trường chỉ 5 lít/100km, chạy nghề grab biết ơn máy này.",positive,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0338,curated-v2,approved
curated-v2-0339,"Mitsubishi Attrage tiết kiệm xăng số 1 phân khúc sedan giá rẻ, 4.8 lít/100km là chuyện thường.","Mitsubishi Attrage tiết kiệm xăng số 1 phân khúc sedan giá rẻ, 4.8 lít/100km là chuyện thường.",positive,mức tiêu hao nhiên liệu,comparison,[],easy,curated-v2-g0339,curated-v2,approved
curated-v2-0340,"Toyota Innova Cross hybrid tiết kiệm hơn bản xăng cũ tới 3 lít, cải thiện rõ.","Toyota Innova Cross hybrid tiết kiệm hơn bản xăng cũ tới 3 lít, cải thiện rõ.",positive,mức tiêu hao nhiên liệu,comparison,[],medium,curated-v2-g0340,curated-v2,approved
curated-v2-0341,"Honda CR-V hybrid chạy phố chỉ 5.5 lít, Mazda CX-5 bản cùng tiền thì 8 lít, chênh nhau rõ.","Honda CR-V hybrid chạy phố chỉ 5.5 lít, Mazda cũng-5 bản cùng tiền thì 8 lít, chênh nhau rõ.",positive,mức tiêu hao nhiên liệu,comparison,[],medium,curated-v2-g0341,curated-v2,approved
curated-v2-0342,"Vinfast VF 6 đi phượt 300km núi vẫn còn 25% pin, lên dốc tiêu hao chấp nhận được.","Vinfast Vinfast 6 đi phượt 300km núi vẫn còn 25% pin, lên dốc tiêu hao chấp nhận được.",positive,mức tiêu hao nhiên liệu,conversational,[],medium,curated-v2-g0342,curated-v2,approved
curated-v2-0343,"VF 8 sạc nhanh 24 phút từ 10% lên 80%, ghé trạm uống cà phê xong đi tiếp luôn.","Vinfast 8 sạc nhanh 24 phút từ 10% lên 80%, ghé trạm uống cà phê xong đi tiếp luôn.",positive,mức tiêu hao nhiên liệu,conversational,"[""brand_alias""]",easy,curated-v2-g0343,curated-v2,approved
curated-v2-0344,"Xe tôi chạy phố 7 lít/100km, vừa đủ không tốn lắm.","Xe tôi chạy phố 7 lít/100km, vừa đủ không tốn lắm.",neutral,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0344,curated-v2,approved
curated-v2-0345,"Toyota Fortuner máy dầu 8.5 lít/100km tải nhẹ, con số hãng công bố là đúng thực tế.","Toyota Fortuner máy dầu 8.5 lít/100km tải nhẹ, con số hãng công bố là đúng thực tế.",neutral,mức tiêu hao nhiên liệu,review,[],easy,curated-v2-g0345,curated-v2,approved
curated-v2-0346,"Vinfast VF e34 thực tế chạy 280km mỗi lần sạc đầy, thấp hơn công bố nhưng chấp nhận được.","Vinfast Vinfast e34 thực tế chạy 280km mỗi lần sạc đầy, thấp hơn công bố nhưng chấp nhận được.",neutral,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0346,curated-v2,approved
curated-v2-0347,"Kia Carnival nặng 2.2 tấn chạy 10 lít/100km nội đô, mức trung bình của MPV cỡ này.","Kia Carnival nặng 2.2 tấn chạy 10 lít/100km nội đô, mức trung bình của MPV cỡ này.",neutral,mức tiêu hao nhiên liệu,comment,[],easy,curated-v2-g0347,curated-v2,approved
curated-v2-0348,"Hyundai Tucson xăng tiêu hao thực tế bao nhiêu lít phố, ai chạy rồi cho số đi ạ?","Hyundai Tucson xăng tiêu hao thực tế bao nhiêu lít phố, ai chạy rồi cho số đi ạ?",neutral,mức tiêu hao nhiên liệu,question,[],easy,curated-v2-g0348,curated-v2,approved
curated-v2-0349,Vinfast VF 9 pin 90 kWh chạy được bao nhiêu km cao tốc mở điều hòa max?,Vinfast Vinfast 9 pin 90 kWh chạy được bao nhiêu km cao tốc mở điều hòa max?,neutral,mức tiêu hao nhiên liệu,question,[],medium,curated-v2-g0349,curated-v2,approved
curated-v2-0350,"Toyota Corolla Cross hybrid 4.5 lít hay 5 lít thực tế, số hãng hay số thật vậy mọi người?","Toyota Corolla Cross hybrid 4.5 lít hay 5 lít thực tế, số hãng hay số thật vậy mọi người?",neutral,mức tiêu hao nhiên liệu,question,[],easy,curated-v2-g0350,curated-v2,approved
curated-v2-0351,"Mitsubishi Xpander chạy bao nhiêu xăng phố vậy các bác, nghe nói 8-9 lít?","Mitsubishi Xpander chạy bao nhiêu xăng phố vậy các bác, nghe nói 8-9 lít?",neutral,mức tiêu hao nhiên liệu,question,[],easy,curated-v2-g0351,curated-v2,approved
curated-v2-0352,Xăng 7 lít.,Xăng 7 lít.,neutral,mức tiêu hao nhiên liệu,short,[],easy,curated-v2-g0352,curated-v2,approved
curated-v2-0353,"Tiết kiệm xăng, chạy nghề lời.","Tiết kiệm xăng, chạy nghề lời.",positive,mức tiêu hao nhiên liệu,short,[],easy,curated-v2-g0353,curated-v2,approved
curated-v2-0354,"Đi 400km hết nửa bình, ổn.","Đi 400km hết nửa bình, ổn.",neutral,mức tiêu hao nhiên liệu,short,[],easy,curated-v2-g0354,curated-v2,approved
curated-v2-0355,"Xăng 10 lít phố, hao quáaa 😡","Xăng 10 lít phố, hao quá 😡",negative,mức tiêu hao nhiên liệu,short,"[""elongation"", ""emoji""]",easy,curated-v2-g0355,curated-v2,approved
curated-v2-0356,"Toy Camry hybrid chỉ 5 lít, mê thật.","Toyota Camry hybrid chỉ 5 lít, mê thật.",positive,mức tiêu hao nhiên liệu,short,"[""brand_alias""]",easy,curated-v2-g0356,curated-v2,approved
curated-v2-0357,"Kia Morning cx ít xăng, 5.5 lít thôi.","Kia Morning cũng ít xăng, 5.5 lít thôi.",positive,mức tiêu hao nhiên liệu,short,"[""teencode""]",easy,curated-v2-g0357,curated-v2,approved
curated-v2-0358,"Máy dầu thì bền mà xăng thì mượt, chọn kiểu nào cũng có cái giá.","Máy dầu thì bền mà xăng thì mượt, chọn kiểu nào cũng có cái giá.",neutral,mức tiêu hao nhiên liệu,conversational,[],medium,curated-v2-g0358,curated-v2,approved
curated-v2-0359,"Ford Everest máy dầu tải nặng 11 lít/100km phố, kéo 7 người thì con số đó là đúng.","Ford Everest máy dầu tải nặng 11 lít/100km phố, kéo 7 người thì con số đó là đúng.",negative,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0359,curated-v2,approved
curated-v2-0360,"Vinfast VF 8 bật điều hòa max chạy cao tốc chỉ còn 300km range, hao hơn công bố nhiều.","Vinfast Vinfast 8 bật điều hòa max chạy cao tốc chỉ còn 300km range, hao hơn công bố nhiều.",negative,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0360,curated-v2,approved
curated-v2-0361,"Hyundai SantaFe 2.5 xăng phố 11 lít, nặng máy cũ kỹ, xã viên tôi than thở suốt.","Hyundai SantaFe 2.5 xăng phố 11 lít, nặng máy cũ kỹ, xã viên tôi than thở suốt.",negative,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0361,curated-v2,approved
curated-v2-0362,"Toyota Fortuner máy xăng hao hơn máy dầu 2.5 lít, chọn máy xăng chỉ để đỡ ồn mà tốn xăng thường.","Toyota Fortuner máy xăng hao hơn máy dầu 2.5 lít, chọn máy xăng chỉ để đỡ ồn mà tốn xăng thường.",negative,mức tiêu hao nhiên liệu,comparison,[],medium,curated-v2-g0362,curated-v2,approved
curated-v2-0363,"Vinfast VF 7 range rớt nhanh khi chạy 120km/h, 100km đầu mất 22% pin, hơi kém.","Vinfast Vinfast 7 range rớt nhanh khi chạy 120km/h, 100km đầu mất 22% pin, hơi kém.",negative,mức tiêu hao nhiên liệu,review,[],medium,curated-v2-g0363,curated-v2,approved
curated-v2-0364,"Kia Sorento máy xăng hao hơn Hyundai SantaFe hybrid tới 3 lít/100km, nên chọn bản hybrid.","Kia Sorento máy xăng hao hơn Hyundai SantaFe hybrid tới 3 lít/100km, nên chọn bản hybrid.",negative,mức tiêu hao nhiên liệu,comparison,[],medium,curated-v2-g0364,curated-v2,approved
curated-v2-0365,"Mitsubishi Xforce chạy phố 9.5 lít là bình thường, nghe anh em cùng xe than rồi.","Mitsubishi Xforce chạy phố 9.5 lít là bình thường, nghe anh em cùng xe than rồi.",negative,mức tiêu hao nhiên liệu,comment,[],easy,curated-v2-g0365,curated-v2,approved
curated-v2-0366,"Honda City 1.5 tiêu xăng ok dc, nhưng bật lạnh full thì lên 8 lít liền.","Honda City 1.5 tiêu xăng ok được, nhưng bật lạnh full thì lên 8 lít liền.",neutral,mức tiêu hao nhiên liệu,comment,"[""teencode""]",medium,curated-v2-g0366,curated-v2,approved
curated-v2-0367,"VF 5 plus range thực tế chỉ 250km, cho vào city chạy là được chứ đừng đi xa.","Vinfast 5 plus range thực tế chỉ 250km, cho vào city chạy là được chứ đừng đi xa.",negative,mức tiêu hao nhiên liệu,comment,"[""brand_alias""]",medium,curated-v2-g0367,curated-v2,approved
curated-v2-0368,"Toyota Yaris Cross hybrid 4.8 lít not bad, đáng tiền nếu chạy nhiều.","Toyota Yaris Cross hybrid 4.8 lít not tệ, đáng tiền nếu chạy nhiều.",positive,mức tiêu hao nhiên liệu,short,"[""code_switching""]",medium,curated-v2-g0368,curated-v2,approved
curated-v2-0369,"Vinfast VF 6 hao pin hơn VF 7 dù nhẹ hơn, phần mềm quản lý pin cần cải thiện.","Vinfast Vinfast 6 hao pin hơn Vinfast 7 dù nhẹ hơn, phần mềm quản lý pin cần cải thiện.",negative,mức tiêu hao nhiên liệu,review,[],hard,curated-v2-g0369,curated-v2,approved
curated-v2-0370,"Đi 100km mất 15 lít, quá đắt 😡","Đi 100km mất 15 lít, quá đắt 😡",negative,mức tiêu hao nhiên liệu,short,"[""emoji""]",easy,curated-v2-g0370,curated-v2,approved
curated-v2-0371,"Ghế da của Hyundai SantaFe cao cấp thật, ngồi 4 tiếng đường dài lưng vẫn thoải mái.","Ghế da của Hyundai SantaFe cao cấp thật, ngồi 4 tiếng đường dài lưng vẫn thoải mái.",positive,nội thất,review,[],medium,curated-v2-g0371,curated-v2,approved
curated-v2-0372,"Toyota Camry hoàn thiện nội thất tinh xảo, đường may đều, nhựa lơ là ít hẳn so với đời cũ.","Toyota Camry hoàn thiện nội thất tinh xảo, đường may đều, nhựa lơ là ít hẳn so với đời cũ.",positive,nội thất,review,[],easy,curated-v2-g0372,curated-v2,approved
curated-v2-0373,"Vinfast VF 9 có 3 hàng ghế chỉnh điện, khách ngồi hàng cuối cũng khen thoải mái.","Vinfast Vinfast 9 có 3 hàng ghế chỉnh điện, khách ngồi hàng cuối cũng khen thoải mái.",positive,nội thất,review,[],easy,curated-v2-g0373,curated-v2,approved
curated-v2-0374,"Kia Carnival có ghế captain seat hàng 2 rộng như ghế salon, chở đối tác toàn khen.","Kia Carnival có ghế captain seat hàng 2 rộng như ghế salon, chở đối tác toàn khen.",positive,nội thất,review,[],medium,curated-v2-g0374,curated-v2,approved
curated-v2-0375,"Nội thất Mazda CX-5 thiết kế tối giản tinh tế, các nút bấm bố trí hợp tay người lái.","Nội thất Mazda cũng-5 thiết kế tối giản tinh tế, các nút bấm bố trí hợp tay người lái.",positive,nội thất,review,[],easy,curated-v2-g0375,curated-v2,approved
curated-v2-0376,"Khoang lái Kia K5 rộng hơn Toyota Camry rõ, người cao 1m8 ngồi vẫn thoải mái hai hàng.","Khoang lái Kia K5 rộng hơn Toyota Camry rõ, người cao 1m8 ngồi vẫn thoải mái hai hàng.",positive,nội thất,comparison,[],medium,curated-v2-g0376,curated-v2,approved
curated-v2-0377,"Vinfast VF 8 nội thất sang hơn VF 7 hẳn, vật liệu mềm phủ nhiều chỗ chạm tay.","Vinfast Vinfast 8 nội thất sang hơn Vinfast 7 hẳn, vật liệu mềm phủ nhiều chỗ chạm tay.",positive,nội thất,comparison,[],easy,curated-v2-g0377,curated-v2,approved
curated-v2-0378,"Toyota Innova Cross hàng 3 rộng hơn Mitsubishi Xpander chút, chở đủ 7 người lớn không chật.","Toyota Innova Cross hàng 3 rộng hơn Mitsubishi Xpander chút, chở đủ 7 người lớn không chật.",positive,nội thất,comparison,[],medium,curated-v2-g0378,curated-v2,approved
curated-v2-0379,"Cabin Toyota Vios đơn giản mà chắc chắn, Nhật bản vậy đấy, dùng bền là chính.","Cabin Toyota Vios đơn giản mà chắc chắn, Nhật bản vậy đấy, dùng bền là chính.",positive,nội thất,conversational,[],easy,curated-v2-g0379,curated-v2,approved
curated-v2-0380,"Mình ngồi CX-8 hàng 3 vừa đủ, hai đứa nhỏ nằm suốt chặng dài Hà Nội - Hải Phòng vẫn thoải.","Mình ngồi cũng-8 hàng 3 vừa đủ, hai đứa nhỏ nằm suốt chặng dài Hà Nội - Hải Phòng vẫn thoải.",positive,nội thất,conversational,[],easy,curated-v2-g0380,curated-v2,approved
curated-v2-0381,"Toyota Corolla Cross nội thất ổn áp trong tầm giá, chẳng sang nhưng chẳng lỗi gì.","Toyota Corolla Cross nội thất ổn áp trong tầm giá, chẳng sang nhưng chẳng lỗi gì.",neutral,nội thất,review,[],easy,curated-v2-g0381,curated-v2,approved
curated-v2-0382,"Vinfast VF 6 cabin chất liệu nhựa cứng là chính, trong tầm tiền thì chấp nhận.","Vinfast Vinfast 6 cabin chất liệu nhựa cứng là chính, trong tầm tiền thì chấp nhận.",neutral,nội thất,review,[],medium,curated-v2-g0382,curated-v2,approved
curated-v2-0383,"Kia Seltos nội thất theo kiểu thể thao, người thích sang trọng sẽ thấy hơi tối màu.","Kia Seltos nội thất theo kiểu thể thao, người thích sang trọng sẽ thấy hơi tối màu.",neutral,nội thất,review,[],easy,curated-v2-g0383,curated-v2,approved
curated-v2-0384,"Toyota Fortuner hàng 2 chỉnh được góc ngả, hàng 3 phẳng để đồ thì tiện hơn ngồi.","Toyota Fortuner hàng 2 chỉnh được góc ngả, hàng 3 phẳng để đồ thì tiện hơn ngồi.",neutral,nội thất,review,[],medium,curated-v2-g0384,curated-v2,approved
curated-v2-0385,"Khoang hành lý Kia Carnival với ghế 3 gập phẳng, vừa chở người vừa chở đồ linh hoạt.","Khoang hành lý Kia Carnival với ghế 3 gập phẳng, vừa chở người vừa chở đồ linh hoạt.",neutral,nội thất,comment,[],easy,curated-v2-g0385,curated-v2,approved
curated-v2-0386,"Nội thất Vinfast vf 9 cx nhiều màn hình quá, người lớn tuổi phải học lại cách dùng.","Nội thất Vinfast Vinfast 9 cũng nhiều màn hình quá, người lớn tuổi phải học lại cách dùng.",neutral,nội thất,conversational,"[""teencode"", ""brand_alias""]",medium,curated-v2-g0386,curated-v2,approved
curated-v2-0387,"Hyundai Accent nội thất đơn giản vậy thôi, hỏi cabin rộng không thì trả lời là đủ dùng.","Hyundai Accent nội thất đơn giản vậy thôi, hỏi cabin rộng không thì trả lời là đủ dùng.",neutral,nội thất,question,[],easy,curated-v2-g0387,curated-v2,approved
curated-v2-0388,"Toyota Innova Cross hàng 3 có bị thấp mặt ghế không, ngồi lâu có mỏi chân không mọi người?","Toyota Innova Cross hàng 3 có bị thấp mặt ghế không, ngồi lâu có mỏi chân không mọi người?",neutral,nội thất,question,[],medium,curated-v2-g0388,curated-v2,approved
